Date	number of bedrooms	number of bathrooms	living area	lot area	number of floors	waterfront present	number of views	condition of the house	grade of the house	Area of the house(excluding basement)	Area of the basement	Built Year	Renovation Year	Postal Code	Lattitude	Longitude	living_area_renov	lot_area_renov	Number of schools nearby	Distance from the airport	Price
42511	2	2.5	1160	2174	2.0	0	0	3	7	1160	0	1998	0	122034	52.7564	-114.556	1380	1919	3	64	168000
42704	3	3.25	1370	1227	3.0	0	0	3	8	1370	0	2007	0	122028	52.9264	-114.531	1370	1236	3	78	375000
42518	3	1.75	1590	4000	1.0	0	2	3	7	1090	500	1957	0	122070	52.6727	-114.464	1630	9052	2	67	267500
42614	4	1.75	1440	6720	1.0	0	0	5	6	720	720	1954	0	122031	52.6871	-114.535	1820	6784	2	77	285000
42508	2	2.5	2380	9374	1.0	0	2	3	8	2380	0	2011	0	122045	52.9395	-114.209	1610	5000	3	79	818000
42578	5	2.75	3050	7500	1.0	0	0	4	8	1800	1250	1966	0	122033	52.9549	-114.377	2060	7848	3	77	517850
42733	3	2.0	1570	14992	1.0	0	0	3	8	1570	0	2001	0	122041	52.9265	-114.112	1640	15000	1	59	340000
42679	4	3.5	3040	8414	2.0	0	0	3	9	2420	620	2010	0	122015	52.7522	-114.347	3470	8066	3	61	684000
42507	3	2.0	1940	55756	1.0	0	0	5	9	1940	0	1954	0	122030	52.8213	-114.339	2330	10018	1	57	732000
42592	4	2.5	2570	50308	1.5	0	0	3	10	2570	0	1993	0	122037	52.9718	-114.229	3420	37891	1	69	800000
42630	4	2.5	3490	18521	2.0	0	0	4	9	3490	0	1990	0	122037	52.9706	-114.26	2850	18521	2	57	734000
42651	2	1.75	1670	6460	1.0	0	0	3	8	1670	0	2004	0	122045	52.9423	-114.217	2170	6254	3	73	507000
42539	3	2.5	950	1110	2.0	0	0	3	8	950	0	2003	0	122013	52.8526	-114.509	1230	1215	3	60	475000
42578	4	2.5	2060	5742	2.0	0	0	3	7	2060	0	1999	0	122065	52.5912	-114.375	1610	7298	3	71	275000
42567	3	2.25	1920	7840	2.0	0	0	4	8	1920	0	1982	0	122066	52.5931	-114.466	2170	7210	1	70	299000
42643	2	2.0	1200	1867	1.0	0	0	3	7	600	600	1924	1998	122061	52.857	-114.535	1790	2221	2	50	478000
42644	4	3.0	3280	11060	2.0	0	0	3	8	2270	1010	1986	0	122053	52.7699	-114.371	2320	11004	3	56	580000
42714	2	1.0	820	4206	1.0	0	0	3	5	820	0	1949	0	122022	52.9376	-114.474	1810	7200	3	75	510000
42670	4	2.5	3160	8726	2.0	0	0	3	9	3160	0	1999	0	122023	52.4882	-114.413	2500	8648	3	76	427500
42540	4	2.25	2870	6280	1.5	0	0	4	9	1980	890	1905	0	122047	52.8629	-114.5	2370	4760	1	75	1330000
42539	2	1.0	990	39964	1.0	0	0	2	4	990	0	1945	0	122035	52.5877	-114.275	1560	8990	2	70	120000
42672	3	2.0	2260	7200	1.0	0	3	3	7	1130	1130	1941	0	122054	52.8186	-114.478	2260	6000	1	50	759000
42562	3	1.75	1420	7920	1.0	0	0	4	7	1420	0	1962	0	122023	52.5231	-114.378	1420	7920	1	71	235000
42623	3	2.5	2290	14374	2.0	0	0	3	8	2290	0	1983	2012	122020	52.8186	-114.264	2290	33450	1	73	622500
42635	4	1.75	1650	7276	1.0	0	0	3	7	1010	640	1977	0	122017	53.0021	-114.396	1840	8550	1	80	260000
42504	5	3.75	3580	14275	2.0	0	0	3	10	3190	390	1999	0	122012	52.7622	-114.246	2740	14300	3	65	765000
42494	2	1.0	2540	7000	1.0	0	0	5	8	1320	1220	1942	0	122051	52.7559	-114.451	2160	6000	3	77	580000
42707	4	2.5	2550	7500	1.0	0	0	3	8	1750	800	1976	0	122018	52.5465	-114.576	2260	8800	2	58	277500
42509	3	1.75	1480	7225	1.0	0	0	4	7	1480	0	1965	0	122053	52.743	-114.375	1430	7201	2	55	320000
42566	3	1.75	1680	2400	1.5	0	0	3	7	1170	510	1929	0	122007	52.9149	-114.557	1080	4560	1	80	469000
42522	4	3.0	4500	21780	2.0	0	2	3	9	3040	1460	1980	0	122057	52.7881	-114.403	3540	20473	2	64	870000
42643	2	1.0	1370	5922	1.0	0	2	3	8	1130	240	1941	0	122032	52.8773	-114.596	2460	6759	3	64	703011
42545	3	2.5	1400	1312	3.5	0	0	3	8	1400	0	2007	0	122028	52.8834	-114.545	1350	1312	2	57	563500
42573	3	1.75	2180	10221	1.0	0	2	4	7	1140	1040	1946	0	122057	52.8185	-114.438	2180	8535	2	56	705000
42533	5	3.0	3610	9775	2.0	0	0	3	8	3610	0	2003	0	122024	52.5845	-114.201	2800	8582	1	72	540000
42587	3	2.5	1760	6477	2.0	0	0	4	8	1760	0	1986	0	122065	52.6031	-114.362	1890	6800	2	55	267000
42508	3	1.75	1610	12247	1.0	0	0	3	8	1610	0	1981	0	122046	52.6776	-114.314	2010	9271	2	52	305000
42595	5	2.25	2800	8442	2.0	1	4	3	9	2800	0	1963	2001	122020	52.8084	-114.266	3220	9156	3	73	1850000
42662	2	1.0	870	8400	1.0	0	0	3	7	870	0	1960	0	122070	52.6793	-114.472	1070	12465	2	80	240000
42678	2	2.0	2640	13939	1.0	0	1	5	8	1640	1000	1963	0	122027	52.7947	-114.355	2880	14810	2	74	850000
42631	2	1.0	1070	20450	1.0	0	0	2	6	1070	0	1948	0	122046	52.6638	-114.373	1360	15581	1	70	95000
42517	3	2.75	1720	28000	1.0	0	0	4	7	1720	0	1958	0	122046	52.6675	-114.366	2000	41817	2	74	326000
42538	3	2.0	1380	8682	1.0	0	0	4	7	1380	0	1966	0	122060	52.6538	-114.512	1410	10594	1	52	295000
42491	3	2.0	1930	11947	1.0	0	0	4	8	1930	0	1966	0	122035	52.5972	-114.341	2200	12825	2	66	342000
42671	3	3.0	2290	15600	1.0	0	0	3	8	1420	870	1948	1990	122039	52.5858	-114.48	1890	14143	1	53	465000
42679	3	1.0	1120	5200	1.0	0	0	5	7	1120	0	1976	0	122035	52.5938	-114.278	1690	5200	2	78	195700
42627	3	1.75	2940	6000	1.0	0	2	4	8	1590	1350	1957	0	122050	52.9535	-114.559	2880	8100	2	54	635000
42601	3	2.0	1200	2016	1.0	0	1	4	7	600	600	1931	0	122009	52.8111	-114.594	1730	4520	3	64	483500
42564	4	2.75	2420	8438	2.0	0	0	3	8	2420	0	1996	0	122068	52.4391	-114.199	2420	8580	3	68	307999
42623	4	3.25	2910	1880	2.0	0	3	5	9	1830	1080	1914	0	122044	52.846	-114.472	3100	8200	2	73	1850000
42575	3	1.75	1630	15600	1.0	0	0	3	7	1630	0	1958	0	122010	52.91	-114.355	1830	10850	1	73	522000
42635	3	2.5	1990	15985	1.0	0	0	3	8	1540	450	1964	0	122030	52.8505	-114.331	2470	10125	1	50	542000
42628	3	2.5	3280	29111	2.0	1	3	3	11	3280	0	1925	0	122032	52.8999	-114.606	3530	21074	2	67	1880000
42699	5	2.5	2870	16238	2.0	0	0	4	8	2870	0	1962	0	122071	52.8608	-114.428	2870	16238	3	73	1560000
42516	5	4.5	4590	14685	2.0	0	0	3	10	4590	0	2009	0	122010	52.894	-114.39	3030	9486	3	59	1710000
42524	4	2.25	2500	8500	1.0	0	0	4	8	1600	900	1978	0	122027	52.7915	-114.321	2290	8927	2	61	646000
42578	4	2.25	1490	956	2.0	0	0	3	7	1020	470	2005	0	122044	52.8484	-114.491	1510	1350	2	58	507000
42623	4	2.5	2170	5257	2.0	0	0	3	7	2170	0	1989	0	122006	52.9299	-114.495	1430	7528	3	67	445000
42597	2	1.0	740	6840	1.0	0	0	5	6	740	0	1942	0	122064	52.7472	-114.565	740	6840	3	52	250000
42629	6	3.25	3560	107362	1.5	0	0	4	8	2760	800	1963	0	122049	52.8656	-114.34	3210	35001	3	78	1100000
42643	3	2.5	1700	1156	2.0	0	2	3	9	1320	380	2002	0	122003	52.8673	-114.559	1710	1686	3	79	585000
42638	3	2.5	1790	4038	2.0	0	0	3	8	1790	0	2005	0	122011	52.7799	-114.188	1700	3365	1	51	541000
42595	3	2.5	3040	5326	2.0	0	0	3	9	3040	0	2008	0	122042	52.6772	-114.397	3040	5442	2	77	500000
42548	3	1.0	1040	8128	1.0	0	0	3	6	1040	0	1983	0	122055	52.9725	-114.171	1520	7500	2	74	234000
42525	4	2.75	2020	10720	1.0	0	0	4	8	1420	600	1976	0	122005	52.8673	-114.294	2190	10164	2	54	555000
42630	3	2.25	1860	13939	1.0	0	0	4	7	1860	0	1961	0	122065	52.6046	-114.407	1530	10018	2	78	291000
42537	3	1.75	2960	12420	1.0	0	2	4	8	1480	1480	1952	0	122009	52.8039	-114.596	2700	9106	1	69	936000
42542	4	2.5	2380	13550	2.0	0	0	3	7	2380	0	1999	0	122070	52.6786	-114.478	1230	9450	2	70	330000
42543	3	2.5	2540	4775	2.0	0	0	3	7	2540	0	2006	0	122035	52.5641	-114.242	2270	5000	2	50	310000
42657	2	1.0	890	6380	1.0	0	0	3	6	890	0	1951	0	122006	52.921	-114.493	990	6380	1	79	250000
42550	4	2.25	1980	15086	2.0	0	0	3	8	1980	0	1981	0	122019	52.877	-114.254	2100	10927	3	51	530000
42616	3	2.25	1650	10000	2.0	0	0	3	7	1650	0	1988	0	122043	52.6162	-114.505	1420	10000	2	78	266750
42606	3	2.25	2200	8375	2.0	0	0	3	8	2200	0	1988	0	122023	52.4926	-114.408	2200	10002	2	54	285167
42698	4	2.25	2920	17023	1.0	0	0	4	9	1690	1230	1977	0	122027	52.7885	-114.324	2710	10681	2	80	707000
42615	4	2.75	2710	41811	1.5	0	0	4	8	1690	1020	1995	0	122020	52.8136	-114.236	2110	35656	1	54	710000
42573	4	2.5	1860	8117	1.0	0	0	4	8	1460	400	1966	0	122029	52.8528	-114.294	2040	8199	1	50	585000
42564	3	1.0	920	6612	1.0	0	0	3	6	920	0	1948	0	122051	52.778	-114.474	1860	8424	3	53	210000
42539	4	4.5	4750	13912	2.0	0	2	3	10	3600	1150	2005	0	122051	52.7632	-114.455	3600	22124	3	52	1310000
42729	3	2.5	1980	7309	2.0	0	0	3	7	1980	0	1993	0	122033	52.9557	-114.362	2060	9681	1	54	455000
42581	3	1.0	1410	8250	1.0	0	0	3	7	1410	0	1954	0	122050	52.9921	-114.55	1580	8250	2	69	325000
42587	2	1.0	1120	217800	1.0	0	0	3	6	1120	0	1976	0	122055	52.9678	-114.102	1480	217800	2	76	290000
42567	6	3.0	2320	4502	1.0	0	0	4	7	1200	1120	1987	0	122059	52.7852	-114.49	1160	5628	3	75	384000
42497	3	1.75	1890	1716	1.0	0	0	5	7	1890	0	1966	0	122035	52.6456	-114.339	1500	14536	2	74	307000
42679	3	2.0	1590	10229	1.0	0	0	3	7	1590	0	1966	0	122033	52.9539	-114.417	1320	10222	3	57	395000
42711	2	1.0	2120	6897	1.0	0	0	4	7	1060	1060	1923	0	122051	52.7866	-114.468	1900	4462	3	72	600000
42565	4	2.5	4240	43995	2.0	0	0	3	10	4240	0	1989	0	122020	52.8308	-114.234	3720	59522	1	53	1160000
42607	4	2.0	1960	4520	1.0	0	0	3	8	960	1000	1922	2001	122009	52.81	-114.595	1680	4520	1	51	745000
42659	4	1.75	2100	6480	1.0	0	0	5	7	1300	800	1947	0	122050	52.9349	-114.549	1840	7500	1	72	522500
42543	3	2.5	1960	12476	2.0	0	0	4	8	1960	0	1989	0	122053	52.7615	-114.362	2450	12177	3	73	560000
42538	2	1.0	670	10920	1.0	0	0	3	6	670	0	1942	0	122052	52.7428	-114.562	900	7425	3	65	240000
42524	5	3.5	3280	4000	2.0	0	0	3	9	2440	840	2003	0	122007	52.919	-114.586	1980	4000	3	63	989000
42564	4	1.75	2010	5070	1.0	0	1	4	7	1300	710	1963	0	122009	52.8093	-114.592	2180	5400	3	54	650000
42704	3	1.75	3520	12350	1.0	0	4	4	8	1530	1990	1960	0	122009	52.8137	-114.572	2140	7800	2	50	775000
42517	2	1.0	1060	8187	1.0	0	0	4	6	1060	0	1952	0	122038	52.9808	-114.539	1260	8188	3	58	254000
42649	3	1.5	1160	1031	3.0	0	0	3	8	1160	0	2008	0	122028	52.8838	-114.547	1268	1688	2	64	459000
42508	3	1.75	2010	4905	1.0	0	0	5	7	1230	780	1912	0	122044	52.8405	-114.499	2210	1834	1	74	700000
42541	2	1.0	1230	1820	2.0	0	0	4	7	830	400	1948	0	122026	52.8984	-114.591	1660	3056	1	76	375000
42657	4	2.0	2750	9001	1.0	0	0	3	8	2750	0	2008	0	122042	52.687	-114.379	1340	11050	3	79	333000
42504	4	2.5	1840	1562	2.0	0	0	3	7	1400	440	2004	0	122034	52.7645	-114.554	1840	1766	2	61	275000
42658	3	1.0	1180	4219	1.0	0	0	3	7	1060	120	1939	0	122007	52.9167	-114.568	1630	4219	3	51	435000
42726	3	1.5	1580	5000	1.0	0	0	3	8	1290	290	1939	0	122007	52.917	-114.576	1570	4500	1	66	700000
42498	3	3.0	2480	45302	1.0	0	0	4	8	1620	860	1976	0	122037	52.9891	-114.263	1260	14100	2	76	610000
42585	3	2.5	1320	1310	3.0	0	0	3	8	1320	0	2006	0	122026	52.9019	-114.57	1350	1250	1	60	475000
42725	4	2.75	3250	5600	2.0	0	0	3	8	3250	0	2011	0	122015	52.7106	-114.315	2730	5667	2	68	570000
42509	3	1.5	1540	4773	2.0	0	0	3	8	1540	0	1941	2009	122064	52.7978	-114.568	1540	5750	3	78	525000
42565	3	1.5	1060	9600	1.0	0	0	4	7	1060	0	1962	0	122018	52.5529	-114.538	1440	9600	1	60	219000
42578	3	2.0	1810	10860	1.0	0	0	3	7	1810	0	1967	0	122045	52.8693	-114.157	1420	11982	2	72	407450
42559	3	1.5	1950	15954	1.0	0	0	4	8	1950	0	1959	0	122040	52.566	-114.509	1940	12667	3	77	290000
42544	3	2.5	2070	4132	2.0	0	0	3	8	2070	0	1999	0	122019	52.8336	-114.205	1530	5606	3	63	535000
42519	3	2.5	1860	3690	2.0	0	0	3	7	1860	0	2000	0	122058	53.006	-114.429	1870	4394	2	79	384950
42588	4	2.25	1630	7969	1.0	0	0	3	7	1100	530	1977	0	122033	52.9636	-114.38	1580	7440	2	76	412500
42545	2	1.0	1380	4390	1.0	0	0	4	8	880	500	1931	0	122006	52.9247	-114.513	1390	5234	1	77	450000
42495	2	1.75	1660	6000	1.0	0	0	3	7	1160	500	1942	0	122004	52.8924	-114.481	1660	4000	2	76	484000
42539	3	1.75	1150	8079	1.0	0	0	4	7	1150	0	1983	0	122065	52.6066	-114.37	1540	7399	3	74	177000
42676	4	2.25	2730	35100	2.0	0	0	3	8	2730	0	1977	0	122020	52.8213	-114.202	2730	36677	1	75	500000
42691	3	2.25	1870	1900	3.0	0	0	3	8	1870	0	2008	0	122028	52.8837	-114.53	1690	1694	1	59	770000
42526	4	2.25	1740	8449	1.0	0	0	4	7	1170	570	1958	0	122029	52.8379	-114.313	1980	11175	3	59	455000
42586	2	2.0	2010	3797	1.5	0	0	3	7	1450	560	1922	2004	122059	52.7896	-114.505	1660	4650	2	79	400000
42704	3	1.75	1370	4000	1.0	0	1	4	7	1370	0	1966	0	122018	52.5638	-114.531	1720	10050	3	56	268000
42496	5	3.75	4130	226076	2.0	0	0	3	9	3170	960	1985	0	122037	52.945	-114.255	4130	55321	3	55	900000
42502	3	2.5	1740	13750	2.0	0	0	4	9	1740	0	1975	0	122029	52.8564	-114.282	2540	14300	3	63	645000
42593	2	2.5	1360	2693	2.0	0	0	3	6	1360	0	2003	0	122024	52.5792	-114.215	1360	2693	1	76	225000
42517	8	3.5	4440	6480	2.0	0	3	5	10	3140	1300	1959	0	122047	52.861	-114.493	4440	8640	2	55	1970000
42628	2	1.0	810	4755	1.0	0	0	3	7	810	0	1980	0	122051	52.7613	-114.47	1180	4755	1	58	155000
42641	3	2.5	2220	6380	1.5	0	0	4	8	1660	560	1931	0	122006	52.9274	-114.503	950	6380	2	69	650000
42544	2	2.25	2550	6000	2.0	0	0	5	7	1860	690	1902	0	122006	52.9039	-114.513	2010	4000	1	61	660000
42592	3	2.5	2010	3300	2.0	0	0	3	9	1610	400	2014	0	122051	52.7873	-114.477	1660	4950	1	65	639000
42575	3	2.5	3350	7752	1.0	0	0	3	9	2180	1170	2009	0	122029	52.8563	-114.289	2570	7988	1	69	1300000
42638	4	2.5	3890	34513	2.0	0	0	3	10	3890	0	1996	0	122037	53.0049	-114.238	3600	28435	1	52	775000
42601	3	1.75	1650	10250	1.0	0	0	5	8	1650	0	1963	0	122049	52.8418	-114.359	2400	10250	2	60	710000
42538	3	2.25	1490	1294	2.0	0	0	3	7	1220	270	2010	0	122034	52.7869	-114.553	1490	1283	1	52	309000
42693	2	2.25	1330	1380	2.0	0	0	3	8	1060	270	2005	0	122009	52.807	-114.6	1580	4802	1	68	479000
42652	3	2.25	2090	45535	1.0	0	2	5	8	1280	810	1952	0	122027	52.7838	-114.381	3090	12889	3	67	693000
42494	3	2.0	1050	10072	1.0	0	0	3	7	1050	0	1986	0	122055	52.9641	-114.166	1130	10087	3	56	300000
42519	3	2.5	2090	6000	1.5	0	0	4	9	2090	0	1928	0	122004	52.8867	-114.471	2730	6000	3	53	1370000
42655	2	1.5	1710	4189	1.0	0	1	5	7	1160	550	1951	0	122016	52.7586	-114.573	1530	5608	1	57	453500
42666	4	3.25	4350	7090	2.0	0	0	3	8	2870	1480	1999	0	122035	52.6047	-114.346	2490	7266	3	69	472000
42546	5	1.75	1940	6654	1.5	0	0	4	7	1940	0	1953	0	122031	52.6963	-114.549	2300	9500	1	52	359000
42721	3	2.0	2290	11200	2.0	0	0	3	9	2290	0	1979	0	122005	52.8817	-114.314	2250	10000	1	72	572500
42698	3	2.5	1650	5000	2.0	0	0	3	8	1650	0	1985	0	122018	52.5506	-114.584	1720	5000	1	64	216300
42575	4	2.5	2200	6400	2.0	0	0	3	8	2200	0	2010	0	122015	52.7156	-114.346	2600	5870	1	64	460000
42663	2	2.25	1160	1010	2.0	0	0	3	8	1000	160	2006	0	122047	52.8507	-114.491	1200	1170	3	60	495000
42579	4	1.5	2060	16110	1.0	0	0	4	8	2060	0	1949	0	122048	52.8283	-114.392	2060	16110	2	66	815000
42631	3	1.0	1130	12500	1.5	0	0	3	7	1130	0	1954	0	122051	52.7791	-114.458	2280	8750	1	61	375000
42596	3	2.5	2770	98881	2.0	0	0	3	9	2770	0	1991	0	122068	52.4868	-114.142	1830	74923	1	70	475000
42565	3	1.5	1060	6954	1.0	0	0	4	6	1060	0	1983	0	122034	52.7798	-114.545	1560	6954	2	79	275000
42515	3	1.5	1690	1468	1.0	0	0	4	7	1140	550	1956	0	122058	52.969	-114.443	1840	10600	2	53	379950
42551	3	2.75	2090	9620	1.0	0	0	3	8	1340	750	1987	0	122018	52.5041	-114.527	2150	9660	2	74	300000
42623	3	2.75	2300	5090	2.0	0	0	3	8	1700	600	2007	0	122034	52.775	-114.55	1530	9100	1	53	452000
42504	3	1.75	1790	6117	1.0	0	2	3	8	1350	440	1940	0	122032	52.8666	-114.591	1960	5554	2	54	790000
42603	3	2.5	1810	1658	3.0	0	0	3	8	1810	0	1998	0	122007	52.9255	-114.566	1470	1585	1	54	449000
42649	3	1.0	1340	18000	1.0	0	0	4	7	1340	0	1924	0	122069	52.6743	-114.699	1660	196591	2	56	297000
42601	4	1.75	1250	8840	1.0	0	0	4	7	910	340	1979	0	122043	52.6438	-114.507	1410	8378	3	62	293550
42551	4	3.5	3400	3850	2.5	0	0	3	10	2790	610	2008	0	122047	52.8558	-114.492	2030	4000	1	67	1200000
42680	4	2.25	2880	9996	1.0	0	0	4	8	1920	960	1981	0	122021	52.9884	-114.333	2410	10584	2	51	614000
42643	3	1.75	1660	4800	2.0	0	0	3	7	1660	0	1906	2014	122047	52.8596	-114.498	1660	4800	1	56	625000
42571	3	1.75	1390	4602	1.0	0	0	3	7	930	460	1981	0	122007	52.9244	-114.556	1230	4800	2	76	400000
42537	1	1.0	930	7129	1.0	0	0	3	6	930	0	1948	0	122038	52.9534	-114.523	1300	8075	1	66	210000
42617	3	2.0	1810	17006	2.0	1	4	3	8	1810	0	1913	1987	122031	52.6963	-114.559	2180	24911	3	50	649000
42559	5	5.25	4830	18707	2.0	0	1	5	9	3930	900	1952	1998	122057	52.8158	-114.437	2880	10520	3	77	1680000
42719	3	1.75	1680	14630	1.5	0	0	3	8	1680	0	1985	0	122012	52.7572	-114.234	1920	14630	2	73	425000
42602	5	3.0	2900	6730	1.0	0	0	5	8	1830	1070	1977	0	122006	52.9084	-114.475	2370	6283	3	50	865000
42579	3	2.25	2080	2050	1.5	0	0	3	7	1550	530	2003	0	122035	52.6499	-114.347	2080	2275	2	71	284000
42564	2	2.0	1270	5500	1.5	0	0	4	8	1270	0	1921	0	122044	52.8421	-114.484	1870	4400	2	76	605000
42559	4	2.75	2100	4480	1.5	0	0	4	7	1780	320	1928	0	122004	52.8991	-114.484	2050	4480	3	60	679000
42673	4	2.5	2460	4862	2.0	0	0	3	8	2460	0	2004	0	122058	53.0019	-114.425	2900	4895	3	60	495000
42712	4	2.5	3060	8167	2.0	0	0	3	9	3060	0	2005	0	122011	52.7821	-114.179	2930	4800	2	68	753000
42734	4	1.0	1030	6621	1.0	0	0	4	6	1030	0	1955	0	122042	52.7157	-114.411	1420	6631	3	54	205000
42573	4	3.0	4480	42717	2.0	0	0	3	9	4480	0	1987	0	122037	53.0011	-114.278	3140	41632	1	56	835000
42571	3	1.0	1030	6600	1.0	0	0	3	7	1030	0	1954	0	122052	52.7241	-114.53	1220	9040	2	61	175000
42603	5	2.75	3010	4919	2.0	0	0	3	9	3010	0	2014	0	122019	52.8367	-114.242	3230	5415	2	65	831548
42494	5	3.5	4490	6000	2.0	0	0	3	10	3200	1290	2006	0	122012	52.7696	-114.263	4530	6000	2	70	890000
42586	5	3.5	4510	16305	2.0	0	0	3	10	2820	1690	2003	0	122019	52.8646	-114.201	4330	18741	3	51	960000
42529	3	1.5	1150	8686	1.0	0	0	4	7	1150	0	1963	0	122042	52.6717	-114.384	1760	8798	1	52	213400
42568	3	2.5	1600	2375	2.0	0	0	3	7	1600	0	2005	0	122011	52.7831	-114.186	1830	2375	3	76	435000
42678	4	2.5	2620	8960	1.0	0	0	5	7	1520	1100	1955	0	122038	52.9942	-114.525	1880	8960	1	61	405000
42566	3	2.5	1578	7340	2.0	0	0	3	7	1578	0	2010	0	122065	52.6071	-114.376	1850	7200	3	53	259950
42517	3	1.0	1340	15600	1.0	0	0	4	6	1340	0	1978	0	122035	52.5524	-114.333	1320	9800	2	58	124740
42705	3	2.25	1460	968	2.0	0	0	3	7	1140	320	2003	0	122032	52.8901	-114.59	1460	1531	3	58	443750
42638	3	2.0	1520	7456	1.0	0	0	3	7	1520	0	1949	0	122031	52.7045	-114.533	1740	8464	2	62	167000
42648	4	2.5	2350	8906	2.0	0	0	3	7	2350	0	1993	0	122067	52.6505	-114.405	2000	8165	1	77	295000
42545	3	2.25	1640	8400	1.0	0	0	3	8	1180	460	1968	0	122066	52.6033	-114.479	1600	8120	1	52	245700
42623	3	2.5	1780	4650	2.0	0	0	3	7	1780	0	2011	0	122024	52.616	-114.237	3050	3848	1	72	299950
42620	3	1.75	1440	9253	1.0	0	0	3	7	990	450	1981	0	122042	52.6633	-114.384	1550	7156	2	60	274000
42498	4	3.5	2730	3047	2.0	0	0	3	8	2400	330	2006	0	122009	52.8097	-114.581	1980	4600	2	70	769900
42643	3	1.5	1140	10300	1.5	0	0	4	6	1140	0	1967	0	122025	52.6752	-113.96	1250	9975	2	71	234000
42690	3	1.5	1090	5000	1.0	0	0	5	7	1090	0	1966	0	122046	52.6853	-114.364	1540	7624	1	75	249950
42519	4	2.0	2340	50233	1.0	0	0	4	7	1170	1170	1966	0	122020	52.8205	-114.212	2470	62290	1	79	568000
42624	5	2.75	3370	10315	2.0	0	0	3	9	3370	0	2006	0	122015	52.7193	-114.336	3010	8296	1	78	561000
42663	3	1.0	1090	8280	1.0	0	0	3	6	1090	0	1947	2006	122014	52.9862	-114.508	1060	7609	1	57	289950
42635	4	3.0	1670	1189	3.0	0	0	3	8	1427	243	2000	0	122044	52.8482	-114.492	1700	1401	1	67	582000
42705	3	2.5	1770	7336	2.0	0	0	3	7	1770	0	1996	0	122065	52.5939	-114.375	1770	7349	3	59	270000
42695	4	1.0	800	8775	1.0	0	0	3	6	800	0	1943	0	122031	52.71	-114.526	1310	8775	3	72	268750
42694	3	2.5	1930	4000	2.0	0	0	3	8	1930	0	2014	0	122039	52.5818	-114.465	2050	4000	3	61	345500
42692	3	2.5	2280	6386	2.0	0	0	3	8	2280	0	2008	0	122035	52.6161	-114.286	2550	4835	2	78	312000
42714	4	2.75	2560	8956	1.0	0	0	4	7	1500	1060	1968	0	122033	52.9578	-114.367	2280	9234	2	80	485000
42679	5	2.0	2440	3080	2.0	0	0	4	8	2440	0	1910	0	122047	52.8542	-114.496	1640	3077	3	51	1010000
42662	4	1.75	1700	40973	1.0	0	0	3	8	1700	0	1961	0	122067	52.5739	-114.388	2760	40973	1	71	334950
42537	4	2.25	1930	7207	1.0	0	0	4	7	1360	570	1988	0	122065	52.6083	-114.372	1760	7207	2	66	280000
42698	4	1.75	2700	6000	1.0	0	0	4	8	1450	1250	1953	0	122032	52.8839	-114.585	2080	6000	2	74	725000
42546	3	1.75	1444	249126	1.5	0	0	3	7	1444	0	2008	0	122069	52.6404	-114.676	1760	224770	2	73	420000
42505	2	1.5	1070	9643	1.0	0	0	3	7	1070	0	1985	0	122065	52.5833	-114.356	1220	8386	2	69	252700
42496	3	1.75	1500	6180	1.0	0	0	4	6	1060	440	1947	0	122051	52.7989	-114.474	1740	6180	3	68	440000
42595	3	3.25	4160	35153	3.0	0	2	3	12	3690	470	2001	0	122057	52.8049	-114.404	3290	11533	3	70	1700000
42669	3	1.5	1340	6500	1.0	0	0	3	7	1340	0	1972	0	122033	52.9468	-114.382	1620	7107	1	53	387000
42538	4	2.0	2030	9600	1.5	0	0	3	6	1430	600	1947	0	122070	52.6759	-114.462	1820	14600	2	65	253779
42586	3	1.5	1570	6450	1.5	0	0	4	6	1570	0	1931	0	122068	52.4321	-114.186	1400	6450	2	52	169000
42573	3	2.25	1940	9100	1.0	0	0	4	8	1630	310	1966	0	122018	52.5433	-114.554	2080	9100	2	53	299000
42693	4	1.0	1520	80150	1.0	0	0	2	5	1520	0	1948	0	122025	52.7042	-113.959	1740	84506	2	60	365000
42719	4	2.25	2680	4673	2.0	0	0	3	7	2680	0	1999	0	122017	52.9839	-114.409	2460	4645	1	64	475000
42582	3	2.5	2120	3742	2.0	0	0	3	7	2120	0	2006	0	122015	52.7087	-114.319	2250	4696	2	76	400000
42579	3	2.5	2110	3870	2.0	0	0	3	9	2110	0	2004	0	122011	52.7813	-114.184	2300	3870	1	55	590000
42502	3	2.25	2350	10450	1.0	0	0	3	8	1390	960	1977	0	122058	52.9733	-114.449	2250	10450	2	69	460000
42678	3	2.25	3440	44374	2.0	0	3	4	10	2190	1250	1979	0	122027	52.777	-114.301	3470	40185	2	55	740000
42707	3	1.5	1250	8700	1.0	0	0	4	7	1250	0	1959	0	122056	52.7044	-114.518	1300	8700	3	57	306000
42538	2	1.0	1100	4200	1.0	0	0	3	7	1100	0	1954	0	122016	52.7612	-114.582	1240	4000	3	53	343566
42502	3	2.5	1450	5008	1.0	0	0	3	7	840	610	2007	0	122034	52.7735	-114.547	2120	5019	3	78	330000
42587	2	1.5	950	676	2.0	0	0	3	7	850	100	2003	0	122054	52.8305	-114.496	950	1280	1	61	304000
42582	4	1.5	1100	11824	1.0	0	0	4	7	1100	0	1954	0	122027	52.8004	-114.331	1380	11796	2	78	320000
42678	3	1.5	1310	2996	2.0	0	0	3	7	1310	0	1998	0	122054	52.8179	-114.489	1310	2997	3	78	398000
